service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
016893,0,0,0,0,0,0,0,20250528,20260604
016894,0,0,0,0,0,0,0,20250528,20260604
016900,0,0,0,0,0,0,0,20250528,20260604
016901,0,0,0,0,0,0,0,20250528,20260604
016902,0,0,0,0,0,0,0,20250528,20260604
016907,0,0,0,0,0,0,0,20250528,20260604
016911,0,0,0,0,0,0,0,20250528,20260604
016913,0,0,0,0,0,0,0,20250528,20260604
016916,0,0,0,0,0,0,0,20250528,20260604
016918,0,0,0,0,0,0,0,20250528,20260604
016921,0,0,0,0,0,0,0,20250528,20260604
016924,0,0,0,0,0,0,0,20250528,20260604
017021,0,0,0,0,0,0,0,20250528,20260604
017030,0,0,0,0,0,0,0,20250528,20260604
017031,0,0,0,0,0,0,0,20250528,20260604
017032,0,0,0,0,0,0,0,20250528,20260604
017869,0,0,0,0,0,0,0,20250528,20260604
017936,0,0,0,0,0,0,0,20250528,20260604
017937,0,0,0,0,0,0,0,20250528,20260604
017938,0,0,0,0,0,0,0,20250528,20260604
018058,0,0,0,0,0,0,0,20250528,20260604
018707,0,0,0,0,0,0,0,20250528,20260604
018713,0,0,0,0,0,0,0,20250528,20260604
018714,0,0,0,0,0,0,0,20250528,20260604
018722,0,0,0,0,0,0,0,20250528,20260604
018723,0,0,0,0,0,0,0,20250528,20260604
018735,0,0,0,0,0,0,0,20250528,20260604
018736,0,0,0,0,0,0,0,20250528,20260604
018738,0,0,0,0,0,0,0,20250528,20260604
018740,0,0,0,0,0,0,0,20250528,20260604
018742,0,0,0,0,0,0,0,20250528,20260604
018743,0,0,0,0,0,0,0,20250528,20260604
018751,0,0,0,0,0,0,0,20250528,20260604
018754,0,0,0,0,0,0,0,20250528,20260604
018802,0,0,0,0,0,0,0,20250528,20260604
018804,0,0,0,0,0,0,0,20250528,20260604
018805,0,0,0,0,0,0,0,20250528,20260604
018806,0,0,0,0,0,0,0,20250528,20260604
018807,0,0,0,0,0,0,0,20250528,20260604
018808,0,0,0,0,0,0,0,20250528,20260604
018809,0,0,0,0,0,0,0,20250528,20260604
018810,0,0,0,0,0,0,0,20250528,20260604
018815,0,0,0,0,0,0,0,20250528,20260604
018816,0,0,0,0,0,0,0,20250528,20260604
018817,0,0,0,0,0,0,0,20250528,20260604
018818,0,0,0,0,0,0,0,20250528,20260604
018820,0,0,0,0,0,0,0,20250528,20260604
018828,0,0,0,0,0,0,0,20250528,20260604
018831,0,0,0,0,0,0,0,20250528,20260604
018832,0,0,0,0,0,0,0,20250528,20260604
019146,0,0,0,0,0,0,0,20250528,20260604
019147,0,0,0,0,0,0,0,20250528,20260604
019154,0,0,0,0,0,0,0,20250528,20260604
019155,0,0,0,0,0,0,0,20250528,20260604
019156,0,0,0,0,0,0,0,20250528,20260604
019157,0,0,0,0,0,0,0,20250528,20260604
019158,0,0,0,0,0,0,0,20250528,20260604
019159,0,0,0,0,0,0,0,20250528,20260604
019160,0,0,0,0,0,0,0,20250528,20260604
019161,0,0,0,0,0,0,0,20250528,20260604
019170,0,0,0,0,0,0,0,20250528,20260604
019171,0,0,0,0,0,0,0,20250528,20260604
019172,0,0,0,0,0,0,0,20250528,20260604
019173,0,0,0,0,0,0,0,20250528,20260604
019185,0,0,0,0,0,0,0,20250528,20260604
019186,0,0,0,0,0,0,0,20250528,20260604
019187,0,0,0,0,0,0,0,20250528,20260604
021141,0,0,0,0,0,0,0,20250528,20260604
024499,0,0,0,0,0,0,0,20250528,20260604
024500,0,0,0,0,0,0,0,20250528,20260604
024501,0,0,0,0,0,0,0,20250528,20260604
024502,0,0,0,0,0,0,0,20250528,20260604
024508,0,0,0,0,0,0,0,20250528,20260604
025052,0,0,0,0,0,0,0,20250528,20260604
026082,0,0,0,0,0,0,0,20250528,20260604
026085,0,0,0,0,0,0,0,20250528,20260604
026087,0,0,0,0,0,0,0,20250528,20260604
027218,0,0,0,0,0,0,0,20250528,20260604
027219,0,0,0,0,0,0,0,20250528,20260604
027220,0,0,0,0,0,0,0,20250528,20260604
028849,0,0,0,0,0,0,0,20250528,20260604
028861,0,0,0,0,0,0,0,20250528,20260604
028890,0,0,0,0,0,0,0,20250528,20260604
028891,0,0,0,0,0,0,0,20250528,20260604
028892,0,0,0,0,0,0,0,20250528,20260604
028893,0,0,0,0,0,0,0,20250528,20260604
028894,0,0,0,0,0,0,0,20250528,20260604
028895,0,0,0,0,0,0,0,20250528,20260604
028896,0,0,0,0,0,0,0,20250528,20260604
028897,0,0,0,0,0,0,0,20250528,20260604
028898,0,0,0,0,0,0,0,20250528,20260604
028899,0,0,0,0,0,0,0,20250528,20260604
028900,0,0,0,0,0,0,0,20250528,20260604
028901,0,0,0,0,0,0,0,20250528,20260604
028902,0,0,0,0,0,0,0,20250528,20260604
028903,0,0,0,0,0,0,0,20250528,20260604
028904,0,0,0,0,0,0,0,20250528,20260604
028905,0,0,0,0,0,0,0,20250528,20260604
028915,0,0,0,0,0,0,0,20250528,20260604
028916,0,0,0,0,0,0,0,20250528,20260604
028948,0,0,0,0,0,0,0,20250528,20260604
028950,0,0,0,0,0,0,0,20250528,20260604
028967,0,0,0,0,0,0,0,20250528,20260604
028968,0,0,0,0,0,0,0,20250528,20260604
028969,0,0,0,0,0,0,0,20250528,20260604
028970,0,0,0,0,0,0,0,20250528,20260604
028976,0,0,0,0,0,0,0,20250528,20260604
028977,0,0,0,0,0,0,0,20250528,20260604
028978,0,0,0,0,0,0,0,20250528,20260604
028979,0,0,0,0,0,0,0,20250528,20260604
028981,0,0,0,0,0,0,0,20250528,20260604
028982,0,0,0,0,0,0,0,20250528,20260604
028987,0,0,0,0,0,0,0,20250528,20260604
028988,0,0,0,0,0,0,0,20250528,20260604
